Label,Area_cm2,Strain,Lifestage,Diet,Brood,Brood_ID,PairedBrood
E_C1_B5_PP.jpeg,0.573,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.574,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.577,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.579,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.58,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.581,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.584,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.586,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.588,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.589,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.589,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.591,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.594,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.596,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.598,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.601,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.603,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.603,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.605,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.606,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.609,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.622,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.623,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.626,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.629,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.633,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.636,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.636,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.642,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.645,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.649,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.655,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.656,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.657,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.663,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.664,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.664,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.667,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.668,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.668,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.668,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.673,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.68,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.681,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.691,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.694,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.697,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.701,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.703,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.709,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.725,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.73,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.744,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.748,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.755,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.762,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.763,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.793,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.794,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.806,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_C1_B5_PP.jpeg,0.808,EVE,prepupa,control_Gainsville,5,B5,E_B5
E_T1_B5_L.jpeg,0.448,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.515,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.521,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.522,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.525,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.55,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.553,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.566,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.567,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.569,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.574,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.58,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.598,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.601,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.609,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.619,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.619,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.621,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.622,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.623,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.625,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.627,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.652,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.653,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.663,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.702,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.717,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_L.jpeg,0.779,EVE,larva,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.479,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.499,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.503,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.519,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.525,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.53,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.546,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.548,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.554,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.573,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.578,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.582,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.582,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.582,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.583,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.588,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.599,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.599,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.609,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.613,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.619,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.621,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.621,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.634,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.637,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.643,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.646,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.651,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.656,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.657,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.669,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.67,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.7,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.702,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.712,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.719,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T1_B5_PP.jpeg,0.788,EVE,prepupa,spent_brewing_grains,5,B5,E_B5
E_T2_B5_PP.jpeg,0.364,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.396,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.419,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.438,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.456,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.464,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.475,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.477,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.486,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.486,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.486,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.487,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.489,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.493,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.496,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.498,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.499,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.5,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.506,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.513,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.515,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.519,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.52,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.525,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.528,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.544,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.548,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.549,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.553,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.555,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.556,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.558,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.559,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.569,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.572,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.6,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.6,EVE,prepupa,cattle_manure,5,B5,E_B5
E_T2_B5_PP.jpeg,0.614,EVE,prepupa,cattle_manure,5,B5,E_B5
E_C1_B7_L.jpeg,0.616,EVE,larva,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.582,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.624,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.628,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.629,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.649,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.666,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.666,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.666,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.67,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.672,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.711,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.738,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.738,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.747,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.751,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.757,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.758,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.768,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.77,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.773,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.797,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.805,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.806,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.806,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.814,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.823,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.824,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.83,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.83,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.833,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.834,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.837,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.853,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.854,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.855,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.855,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.861,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.875,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.877,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.878,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.879,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.885,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.889,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.9,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.9,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.902,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.902,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.909,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.915,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.923,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.929,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.945,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.955,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.956,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.964,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.979,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,0.983,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,1.001,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,1.007,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,1.024,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,1.054,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_C1_B7_PP.jpeg,1.06,EVE,prepupa,control_Gainsville,7,B7,E_B7
E_T1_B7_L.jpeg,0.442,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.444,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.444,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.448,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.462,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.503,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.529,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.544,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.546,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.558,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.575,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.578,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.587,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.588,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.624,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.632,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.638,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.642,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.645,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.668,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.692,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_L.jpeg,0.765,EVE,larva,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.396,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.45,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.464,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.473,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.487,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.489,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.499,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.517,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.529,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.537,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.544,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.55,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.55,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.554,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.558,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.559,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.561,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.566,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.57,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.572,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.572,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.573,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.578,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.59,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.595,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.6,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.608,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.609,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.612,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.614,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.625,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.653,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T1_B7_PP.jpeg,0.656,EVE,prepupa,spent_brewing_grains,7,B7,E_B7
E_T2_B7_L.jpeg,0.419,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.426,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.432,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.562,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.567,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.583,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.628,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.658,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.66,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.662,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.665,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.672,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.697,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.698,EVE,larva,cattle_manure,7,B7,E_B7
E_T2_B7_L.jpeg,0.719,EVE,larva,cattle_manure,7,B7,E_B7
